0.040831298 -0.016608657 -0.0343054 0.05052194 0.022212341 0.044648506 -0.028196378 0.11335741 0.034654066 0.07493765 -0.1872679 0.1667948 -0.1132809 0.2 -0.22037646 0.18692252 -0.07307695 -0.026028646 0.06310669 0.07792575 0.039470118 -0.12574024 0.010358431 0.13856052 0.01317077 -0.03644565 0.004077547 0.04192048 0.019152379 0.10023863 0.16694754 0.13630821 -0.049815252 -0.08318679 0.038893566 0.11030436 -0.030898904 -0.15618528 0.026649239 0.15881032 -0.0112792235 -0.029641617 0.053684473 0.09704832 0.0437716 0.13360693 0.13618568 0.1641324 -0.027709693 -0.026858414 -0.031210318 0.10054764 0.09718305 -0.13343781 -0.034155168 0.17299533 -0.018397687 -0.04053442 0.015884357 0.053627405 0.03934349 0.12830509 0.063615814 0.10516344 
-0.0521949 0.03876758 0.1335096 0.12288559 -0.033178795 -0.03234908 0.039985195 0.11174456 -0.019188998 -0.0064035426 0.025131315 0.07857093 0.033567082 0.101655535 0.043815672 0.07945057 -0.06360234 0.1014567 -0.035651535 0.109549746 -0.029668733 -0.0058844597 0.1200096 0.15175627 -0.06803163 -0.0745932 -0.02092179 0.15324196 0.056090184 0.09957514 0.13560513 0.10581061 0.0073777777 0.15847805 -0.03340387 0.10486468 0.19581471 0.17854209 0.1997173 0.1664086 8.632533E-4 -0.14713967 0.04991275 0.194493 -0.018012065 0.09285607 0.2 0.17279622 0.056943674 0.09089514 0.10082775 0.083494805 0.041645106 0.10299273 0.057332307 0.10422769 0.019218298 0.08334073 -0.013396502 0.09264737 0.14213651 0.14066558 0.13037844 0.09995001 
0.010493451 -0.0073826667 -0.0075946148 0.012847094 0.090463795 -0.090293325 -0.045908302 0.09547248 0.11022652 -0.101409696 -0.062442806 0.12018409 0.0052591553 -0.018855125 -0.0056116288 0.023228655 0.07978673 -0.11777427 -0.03853166 0.11050973 0.016882736 -0.12860532 -0.009740612 0.11748019 -0.00318579 -0.15348788 -6.606269E-5 0.1302767 0.03869184 -0.044800553 -0.02112368 0.04950648 0.015477433 -0.16405755 -0.006798053 0.13743119 0.019307975 -0.09006216 -0.0056073694 0.07471833 0.05298973 -0.22890192 -0.021626849 0.2 -0.042314447 -0.06483945 0.021326695 0.0740717 -0.03470632 -0.1010909 0.01870037 0.103104025 -0.03893589 -0.10228612 0.022626767 0.096448146 -0.07612794 -0.094307914 0.041316878 0.09964349 -0.03762346 -0.12719229 0.018294431 0.10778906 
-0.043221597 -0.11475948 0.018614039 0.0945743 0.00449829 -0.003672831 0.016132323 0.043991696 -0.0019659835 -0.048226792 -0.005500126 0.06711445 0.019595794 -0.016123796 -0.024398124 0.037047453 -0.03720254 -0.20745127 0.014568031 0.16805488 -0.026000315 -0.051263765 0.032038603 0.086075224 0.012620926 -0.03410028 -0.011745797 0.047911037 -0.035465043 -0.055913508 0.017101035 0.054829996 0.102247804 -0.25036603 -0.039505504 0.2 -0.0052307555 -0.10141185 0.00271923 0.07934823 8.977486E-4 -0.06724108 0.0071810447 0.071892306 0.0058471654 0.014821237 0.016558647 0.037427846 0.038506668 -0.1417628 -0.014588434 0.11059293 -0.021083413 -0.10465362 0.009103443 0.08343295 -0.015295871 -0.07789959 0.0073427833 0.06317611 0.0040859836 0.0059500285 0.017935118 0.03219982 
0.08638635 -0.13378935 -0.04266175 0.12652889 0.03270758 -0.0888989 -0.015316547 0.077485286 -0.0015950693 -0.0019859595 2.5749889E-5 0.048365645 -0.0044460353 0.022630837 -0.037978485 0.047315978 0.12142215 -0.21468185 -0.05937454 0.2 -5.180296E-4 -0.07632603 6.2503634E-5 0.08181258 -2.6847934E-4 -0.03169135 -0.015575103 0.06218784 0.017666789 -0.06108091 -0.008581614 0.050747707 0.09967767 -0.13027042 -0.04602689 0.121330485 0.038735945 -0.07466517 -0.015758721 0.06614636 0.02106979 -0.037569858 -0.017718554 0.054922756 -0.014237633 -0.025822103 0.0066345977 0.043407716 0.053183634 -0.08714347 -0.022752061 0.07469298 0.012194327 -0.05653201 -0.004080175 0.045225207 0.019122679 -0.04168823 -0.0011228975 0.05036911 1.9665823E-4 0.015201072 0.027586978 0.026130022 
-0.004118589 -0.00770741 0.015340113 0.04013909 0.017529994 -0.014305983 0.010142676 0.05295337 -0.039817523 -0.048106812 0.019803273 0.05066114 -0.023164168 -0.010157064 0.025309043 0.031992376 -0.03595928 -0.11554393 0.016221384 0.095483705 -0.003746799 -0.023873558 0.037985485 0.0739085 0.0041224654 -0.026355166 2.2312762E-4 0.037138768 0.0025845892 -0.0029605115 0.013137899 0.044527896 -0.13553019 -0.2147053 0.066542186 0.2 -0.036454413 -0.09616204 0.017776078 0.08193164 -0.02022286 -0.06485352 0.01974745 0.0682023 -0.008015901 -0.003950044 0.013424147 0.037196834 0.027261013 -0.12443382 -0.009960013 0.09608356 -0.057315566 -0.12840386 0.024112346 0.10609449 -0.043948185 -0.053739954 0.021217637 0.05203158 -0.033656705 -0.06092801 0.013949144 0.049689453 
0.012535814 -0.019285085 -0.011189023 0.033049263 -0.0071760453 -0.052304294 0.0027515502 0.05080234 0.025681667 0.04822696 0.008026622 0.05059023 0.034100603 0.030627023 -0.020126445 0.05692218 0.0072290986 0.003458324 -0.01977991 0.052303165 0.08550027 -0.11828025 -0.054972 0.12299877 -0.115292855 0.07409594 -0.21517093 0.092663564 -0.029008972 0.064411744 -0.056586727 0.0750079 0.031712417 0.051715422 -0.017472269 0.06302904 0.19999999 -0.099880345 -0.11620397 0.17676173 0.030205552 0.04268919 0.024260053 0.069991864 -0.07201125 0.12043311 0.061752144 0.15450002 0.079103455 -0.036799632 -0.072044455 0.09142239 0.061262414 0.0043459167 -0.063410275 0.05663788 0.08368254 0.1076581 0.11436191 0.09171403 -0.006979393 0.048680346 -0.009777304 0.052257042 
0.005404843 -0.06406396 -1.731013E-4 0.057241585 0.035134017 -0.15783754 -0.016117932 0.12821935 -0.01854161 -0.042479854 0.016860563 0.05227862 -0.010263505 -0.023213288 0.0053949244 0.03204122 -0.018445183 -0.023820493 0.01247994 0.028171856 0.0034222458 -0.23143546 0.0014117772 0.2 0.010044181 -0.09478985 -0.002524255 0.07907167 0.0011390186 -0.032317493 -0.0012053357 0.038295593 0.0042532478 0.0016420658 -9.7311183E-4 0.008694912 0.10626869 -0.19074608 -0.040697332 0.15262228 0.0033559366 -0.10294382 -6.1845576E-4 0.08041105 -7.418123E-4 -0.051292464 0.0031451876 0.04542046 0.019594405 -0.006675808 -0.0141599085 0.0192668 0.06331463 -0.07745075 -0.031469982 0.077378094 0.008769952 -0.098561235 -0.0035337943 0.07682564 -0.006702267 -0.037039086 0.00350408 0.030605389 
0.016078616 -0.037918035 -0.008153511 0.036921997 0.011209242 -0.02915894 -0.0070302677 0.030289017 0.10482482 -0.17844579 -0.053111497 0.16468206 0.030622417 -0.04371266 -0.03907495 0.07215422 0.0020885416 0.005987157 0.008579297 0.006968597 0.017761908 -0.091258116 -0.0077400357 0.080037095 0.17246805 -0.19289331 -0.08966795 0.2 0.052763514 -0.06423311 -0.023789829 0.06441843 0.016477805 -0.0025043131 -0.0064969114 0.017846633 0.19677003 -0.080108926 -0.12518883 0.16027611 0.15537542 -0.1333871 -0.080888845 0.1517692 -0.0045873956 -0.03385492 -0.011386088 0.05764069 0.053204678 -0.0026448697 -0.060408812 0.06287149 0.107008055 -0.10056598 -0.05107977 0.10345801 0.051734693 -0.055417676 -0.025414255 0.057100672 0.008423386 -0.027851311 -0.006753644 0.029751282 
-0.006993669 -0.085233614 0.005703423 0.07397835 -0.11122215 -0.20088911 0.050857984 0.17690425 -0.026045252 -0.089003265 0.01563698 0.079154566 -0.017544407 -0.0073006894 0.021008492 0.035554018 -0.012278468 -0.015842475 0.008635936 0.019190537 -0.051119164 -0.20241867 0.02865976 0.18463394 -0.09517234 -0.21004035 0.040789347 0.1733505 0.012436355 -0.048087325 0.0014051974 0.054803587 4.0859103E-4 0.006351578 0.002410001 0.0065989173 0.001679208 -0.042036522 0.0013841534 0.050802235 0.09232324 -0.2558665 -0.033099487 0.2 -0.0137675805 -0.06259496 0.0068411147 0.051687937 -5.9270527E-4 0.007142467 -8.6724816E-4 0.0055352775 0.016547924 -0.024255238 -0.007636728 0.027028386 0.025333013 -0.1451234 -0.009251942 0.11295398 -0.018554224 -0.07607111 0.007815306 0.060681492 
